annee;patho_niv1;patho_niv2;patho_niv3;top;cla_age_5;sexe;region;dept;Ntop;Npop;prev;Niveau prioritaire;libelle_classe_age;libelle_sexe;tri
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;45-49;9;44;68;20;47140;0.038;2,3;de 45 à 49 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;45-49;9;44;08;;16190;;2,3;de 45 à 49 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;45-49;9;52;49;10;52150;0.027;2,3;de 45 à 49 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;45-49;9;52;53;;18850;;2,3;de 45 à 49 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;45-49;9;52;999;50;250120;0.02;2,3;de 45 à 49 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;45-49;9;53;35;30;72200;0.047;2,3;de 45 à 49 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;45-49;9;53;56;10;49720;0.022;2,3;de 45 à 49 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;45-49;9;53;999;70;218250;0.033;2,3;de 45 à 49 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;45-49;9;75;19;;14690;;2,3;de 45 à 49 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;45-49;9;75;64;;44530;;2,3;de 45 à 49 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;45-49;9;76;30;10;49020;0.029;2,3;de 45 à 49 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;45-49;9;76;32;;11880;;2,3;de 45 à 49 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;45-49;9;76;65;;13870;;2,3;de 45 à 49 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;45-49;9;84;42;10;47360;0.027;2,3;de 45 à 49 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;45-49;9;84;43;;14530;;2,3;de 45 à 49 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;45-49;9;84;74;;55450;;2,3;de 45 à 49 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;45-49;9;93;05;;8990;;2,3;de 45 à 49 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;45-49;9;93;84;;37440;;2,3;de 45 à 49 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;45-49;9;93;999;70;341130;0.022;2,3;de 45 à 49 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;45-49;9;94;2A;;10350;;2,3;de 45 à 49 ans;tous sexes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;01;971;;13490;;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;03;999;;5460;;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;06;976;;3380;;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;11;75;30;70380;0.045;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;11;78;30;50850;0.059;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;11;92;20;52480;0.03;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;11;93;30;53300;0.049;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;11;95;30;41100;0.071;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;24;28;;14400;;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;27;21;;17150;;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;27;25;;17450;;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;27;70;;8040;;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;27;71;;17920;;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;27;89;;10990;;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;28;76;20;39390;0.058;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;32;59;70;79220;0.082;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;32;999;130;190170;0.068;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;44;54;10;20580;0.068;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;44;55;;5590;;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;44;57;20;27530;0.087;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;44;68;10;24730;0.053;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;52;44;30;47580;0.063;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;52;72;;18380;;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;52;999;70;124830;0.054;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;53;29;20;30950;0.058;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;53;999;80;112850;0.07;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;75;16;;11520;;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;75;17;;22320;;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;75;47;;10670;;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;75;87;;11800;;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;76;11;;12640;;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;76;12;;9270;;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;76;30;20;26520;0.057;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;76;32;;6630;;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;76;65;;7790;;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;76;999;100;200850;0.05;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;84;26;;17700;;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;84;03;;11000;;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;1;84;999;130;267450;0.048;2,3;de 50 à 54 ans;hommes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;01;999;;17300;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;02;972;;16330;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;04;974;10;33080;0.036;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;06;999;;3150;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;11;78;30;51100;0.055;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;11;92;30;56580;0.044;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;11;95;20;40940;0.051;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;24;37;;20530;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;24;45;;22650;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;27;21;10;17360;0.063;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;27;25;;17480;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;27;89;;11220;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;27;999;40;92540;0.048;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;28;27;20;20410;0.098;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;28;50;20;16250;0.105;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;32;02;;16920;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;32;59;50;81710;0.058;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;32;60;;27990;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;32;999;120;191930;0.061;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;44;10;;9910;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;44;52;;5540;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;44;88;;12370;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;52;49;10;26090;0.05;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;53;22;10;20360;0.059;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;53;29;;31350;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;75;47;;11210;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;75;64;20;24440;0.065;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;75;86;;14080;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;76;12;;9220;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;76;31;20;46650;0.034;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;76;66;;17470;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;76;81;;13620;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;76;82;;9180;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;76;999;90;207000;0.043;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;84;03;;11160;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;84;38;10;43940;0.027;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;84;69;40;60060;0.058;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;93;13;30;73230;0.046;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;93;04;;5870;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;93;05;;4880;;2,3;de 50 à 54 ans;femmes;37.0
2021;Maladies neurologiques ou dégénératives;Démences (dont maladie d'Alzheimer);Démences (dont maladie d'Alzheimer);top_NDemenc_ind;50-54;2;93;83;20;40010;0.047;2,3;de 50 à 54 ans;femmes;37.0
